source_id,mass,radial_velocity,teff,logg,spectral_type,mag_g,mag_bp,mag_rp,age,radius
1772928092940009524,0.932,-74.14749,6109.4204,4.253,F8V,21.109081,21.637722,20.389637,10.0,1.1930299
1729428090653769749,1.68,-18.946568,7673.6147,4.2,A8V,17.943316,18.549723,17.15823,0.575,1.6774567
1772928092940009527,0.881,-106.31154,6151.7686,4.16,F5.5IV,17.324696,17.738808,16.71073,12.0,1.290183
1729428090653769763,1.553,-58.870792,7328.245,4.246,A9.5V,20.81174,22.1971,19.614952,0.575,1.5298587
1729428090653769993,1.137,137.63199,3357.3762,0.452,M5.5III,15.966519,20.49595,14.33853,10.0,94.76573
1772928092940009529,0.881,-121.691666,6151.7686,4.16,F5.5IV,17.749924,18.149305,17.151134,12.0,1.290183
1729428090653770017,1.13,-171.40253,3819.4426,1.22,K9III,17.50135,20.648346,15.957001,10.0,42.525684
1729428090653770021,1.13,-249.3381,3899.42,1.373,K8III,18.793894,21.90595,17.257267,10.0,35.863388
1729428090653770049,1.13,-100.91913,3698.2817,1.018,M0.5III,18.258055,21.643078,16.699871,10.0,53.78378
1772928093074227206,0.226,-19.721254,3357.3762,5.052,M2.5V,21.384445,22.755323,20.17904,4.0,0.23369601
1729428090653770072,1.13,-43.339363,3605.7864,0.864,M2III,17.191761,21.412533,15.554397,10.0,64.069496
1729428090787987473,1.469,30.524878,6998.42,4.255,F1V,18.660816,19.421179,17.76652,0.575,1.4745222
1729428090787987482,1.414,36.013397,6839.1167,4.274,F2.5V,19.649157,20.64263,18.620325,0.575,1.4146575
1772928093074227207,0.166,-4.5429177,3221.0688,5.122,M4V,24.250519,26.03688,22.915846,4.0,0.18392947
1729428090787987487,1.925,-0.50690794,8413.951,4.158,A5V,20.424889,21.911652,19.187828,0.575,1.8908249
1729428090787987490,2.516,-10.069233,10351.422,4.175,B9.5Ve,19.717598,20.904072,18.583284,0.575,2.1117928
1772928093074227208,0.184,22.780901,3273.407,5.099,M3.5V,24.017103,25.844933,22.675274,4.0,0.19890757
1729428090787987565,1.514,-13.641297,6668.068,3.937,F3IV,18.445068,19.317766,17.481472,2.5,2.1609828
1729428090787987705,0.993,208.45767,3589.2192,0.509,M2III,16.877825,21.47625,15.237749,10.0,91.75956
1772928093074227210,0.58,-11.116489,4365.158,4.72,K5V,21.560373,22.459515,20.588743,4.0,0.54531986
1729428090787987732,1.13,-72.483215,3698.2817,1.018,M0.5III,17.596039,20.804197,16.054033,10.0,53.78378
1729428090787987753,1.136,47.96206,4008.6672,1.496,K6III,18.876005,21.869387,17.35752,10.0,28.4873
1772928093074227214,0.313,35.1746,3451.4375,4.967,M2.5V,21.778141,23.089592,20.605059,6.0,0.30384445
1729428090787987768,1.136,-43.302956,4008.6672,1.496,K6III,19.662886,23.130463,18.089954,10.0,28.4873
1772928093074227216,0.882,-1.1446894,6039.4863,4.475,F9V,18.63033,19.082048,17.984623,6.0,0.88848746
1772928093074227222,0.7,-27.965738,5357.968,8.19,DAVII,30.192394,30.700493,29.488056,6.0,0.011133999
1772928093074227224,0.295,-29.926023,3443.4993,4.973,M2.5V,18.71566,19.906237,17.590714,8.5,0.2928541
1772928093074227232,0.403,-10.196728,3664.3757,4.897,M0.5V,23.396278,24.591545,22.271427,8.5,0.37209284
1772928093074227233,0.416,20.334146,3548.1338,4.878,M1.5V,23.618275,25.057228,22.401306,8.5,0.3860569
1772928093074227236,0.9,-4.1634326,4285.485,8.5,DBVII,31.400831,31.942188,30.667667,8.5,0.008762972
1772928093074227240,0.476,-3.8702607,3881.5037,4.854,M0V,22.442402,23.517927,21.388033,10.0,0.42721975
1772928093074227251,0.239,-28.722778,3523.7087,5.039,M2V,26.907663,28.34148,25.698729,10.0,0.24470977
1729428090787987804,1.13,-27.499619,3235.9365,0.255,M7III,17.138065,23.52777,15.387808,10.0,129.0183
1729428090922205241,1.285,75.79955,6934.2583,4.357,F2V,23.761782,25.593142,22.435787,0.575,1.2264541
1729428090922205306,0.249,62.439693,3639.1504,5.05,M1V,24.49353,26.03996,23.235386,4.0,0.24470977
1729428090922205400,0.098,117.89702,2805.4336,5.274,M7V,29.527895,32.920128,27.940962,8.5,0.11930299
1729428090922205456,0.319,-58.055054,3917.4187,4.969,M0V,28.896297,32.05086,27.365509,10.0,0.3010588
1729428090922205519,0.15,-245.09857,3427.678,5.157,M2.5V,30.836958,34.406456,29.253103,10.0,0.16697495
1729428091056422927,2.052,4.391295,8413.951,4.027,A5IV,17.218674,17.873701,16.391241,0.575,2.262827
1729428091056422939,2.596,-9.402031,7345.1387,3.289,F0III,17.0225,18.190037,15.908055,0.575,5.951841
1729428091056423140,0.245,16.040321,3483.373,5.032,M2V,30.982187,34.97211,29.37177,8.5,0.24925926
1729428091190640868,0.409,21.049522,3539.9734,4.884,M1.5V,30.002186,33.99211,28.39177,8.5,0.38075998
1729428091727511567,4.362,-0.54006946,,,,16.855701,17.535082,16.011951,0.575,
1729428091727511569,3.025,24.678638,,,,18.30542,19.106049,17.384907,0.575,
1729428091727511578,2.636,-11.183009,,,,19.173332,20.178225,18.138718,0.575,
1729428091727511579,7.482,1.0077798,,,,14.643647,16.390673,13.340972,0.575,
1729428091727511583,2.136,-0.40724233,,,,20.424297,21.91155,19.18702,0.575,
1729428091727511586,3.057,-10.156456,,,,19.714447,20.903286,18.578897,0.575,
1729428091727511609,4.549,41.30929,,,,19.13177,21.385098,17.719198,0.575,
1729428091727511661,5.572,-7.466676,,,,18.414265,19.29621,17.444958,2.5,
1729428091727511674,1.282,63.03709,,,,19.108353,19.926456,18.179678,4.0,
1729428091727511768,1.036,70.962204,,,,20.947086,22.060867,19.862255,8.5,
1729428091727511780,2.777,21.27404,,,,20.20305,23.566551,18.644178,8.5,
1729428091727511801,2.987,212.55562,,,,16.877592,21.47514,15.237544,10.0,
1729428091727511824,1.451,-58.247353,,,,20.499826,23.270243,19.008326,10.0,
1729428091727511828,1.711,-71.4043,,,,17.595827,20.803858,16.053835,10.0,
1729428091727511849,1.499,48.758408,,,,18.87586,21.86925,17.357374,10.0,
1729428091727511864,2.198,-22.910698,,,,19.662817,23.13021,18.089897,10.0,
1729428091727511887,1.285,-244.9225,,,,20.514095,23.07201,19.051365,10.0,
1729428091727511900,2.247,-28.45053,,,,17.13381,23.39233,15.38454,10.0,
1729428092801253380,1.868,-17.348347,7852.3564,4.047,A7IV,16.019875,16.576918,15.275676,0.575,2.1117928
1729428092801253391,2.656,-3.190304,4742.42,2.561,G9III,15.174249,16.248032,14.110932,0.575,13.952477
1729428092801253393,1.33,23.66639,6668.068,4.315,F4V,18.677801,19.335638,17.858002,0.575,1.3081312
1729428092801253396,1.05,-13.4261875,5915.616,4.487,G0V,20.579372,21.548008,19.564358,0.575,0.95642585
1729428092801253415,2.598,155.55481,4036.4539,1.419,K5II,17.4824,20.375069,15.971551,0.575,51.127117
1729428092801253420,3.902,89.86296,11885.022,3.721,B8III,20.649584,22.799587,19.244665,0.575,4.452986
1772928093074227252,0.766,-129.28935,5345.6436,4.608,G7V,22.800373,23.449041,21.988344,10.0,0.7221897
1772928093074227255,0.241,-105.53251,3647.5396,5.043,M1.5V,23.726526,24.891605,22.632431,12.0,0.24470977
1772928093074227257,0.798,-121.6883,5888.4365,4.51,G0.5V,18.918867,19.354265,18.283194,12.0,0.82158273
1772928093208444960,0.817,-16.13781,5296.6343,4.547,G7V,19.661827,20.27183,18.882154,8.5,0.788227
1772928093208444961,0.395,35.768806,3531.8318,4.897,M1.5V,23.778275,25.217228,22.561306,8.5,0.36868146
1772928093208444980,0.533,-97.07886,4027.1704,4.791,K9V,25.07136,26.177593,24.000841,10.0,0.48601684
1772928093879533574,0.527,-26.343712,,,,20.225414,21.53881,19.048548,4.0,
1772928093879533575,0.908,-4.3989882,,,,19.12479,19.782684,18.31035,4.0,
1772928093879533576,0.863,22.775866,,,,19.78001,20.577446,18.867939,4.0,
1772928093879533578,1.902,-11.046423,,,,17.16656,17.82488,16.350412,4.0,
1772928093879533582,0.649,11.214695,,,,20.865238,22.17669,19.692156,6.0,
1772928093879533584,1.885,-13.852877,,,,17.605343,18.057062,16.959637,6.0,
1772928093879533590,1.559,-27.560804,,,,20.67623,21.245186,19.927963,6.0,
1772928093879533592,1.167,-27.827206,,,,13.841146,14.256696,13.237628,8.5,
1772928093879533600,1.926,-14.703278,,,,19.269493,19.942017,18.440956,8.5,
1772928093879533601,1.534,29.821266,,,,20.756035,21.559889,19.833893,8.5,
1772928093879533604,1.8939999,2.0204484,,,,19.195143,19.751915,18.45513,8.5,
1772928093879533608,1.408,-2.852318,,,,17.836596,18.35001,17.12763,10.0,
1772928093879533619,1.185,-26.043457,,,,20.344582,20.856924,19.640099,10.0,
1772928093879533620,2.231,-98.558556,,,,20.878492,21.436293,20.134157,10.0,
1772928093879533625,1.679,-121.69006,,,,17.431562,17.839985,16.82328,12.0,
1772928095221710878,0.482,-29.7213,3672.823,4.815,M0V,22.532665,23.68686,21.415031,8.5,0.447354
1772928095355928631,0.444,-106.32994,3944.573,4.89,M0V,22.11122,23.12246,21.087969,12.0,0.3968728
1772928096027017246,1.307,-29.729738,,,,19.273651,19.917505,18.468151,8.5,
1985128090300317704,1.409,-132.92305,4518.5596,2.455,K1.5III,13.666731,14.315115,12.863766,4.0,11.445936
1772928096027017271,1.566,-106.19687,,,,17.308615,17.729725,16.687077,12.0,
1772928097100759041,0.527,14.438741,3758.374,4.772,M0V,19.7008,20.83043,18.603935,0.575,0.4905139
1985128090300317706,1.123,-214.18709,5970.353,4.305,F9V,18.93129,19.349646,18.324505,4.0,1.2208191
1772928097100759046,0.743,-13.519031,4709.7734,4.633,K3V,19.443623,20.149696,18.594389,4.0,0.6770977
1772928097100759047,0.78,27.9449,4931.7383,4.611,K1.5V,19.766727,20.403566,18.967607,4.0,0.71556866
1985128090300317707,1.33,-117.288956,5559.0425,3.745,G1IV,17.900118,18.43762,17.181387,4.0,2.5272682
1772928097100759049,0.883,-22.015493,5420.009,4.546,G5.5V,19.64309,20.233335,18.878267,4.0,0.8178079
1985128090300317708,0.751,-24.120525,4742.42,4.617,K2.5V,19.631151,20.23083,18.865484,6.0,0.69606745
1772928097100759050,0.934,-29.407608,5445.0264,4.508,G5V,19.66635,20.247402,18.907454,4.0,0.88034177
1729428092801253427,1.083,-19.332241,5956.6216,4.439,G0V,17.777615,18.536177,16.885395,1.5,1.0248288
1729428092801253428,0.845,24.707296,4988.8447,4.59,K1V,19.413889,20.365215,18.409824,1.5,0.7597161
1729428092801253431,1.56,-26.104994,7655.9663,4.193,A8V,17.132362,17.743452,16.344072,1.5,1.6242442
1729428092801253434,1.76,-29.680964,6531.3057,3.724,F4III,16.79641,17.563326,15.898103,1.5,2.9692812
1729428092801253437,1.34,-18.543497,6683.439,4.243,F4V,18.287123,18.979809,17.440126,1.5,1.4211873
1729428092801253439,1.857,-38.959923,4731.5127,2.642,G9III,15.809803,16.961395,14.710833,1.5,10.63289
1729428092801253441,1.271,16.440706,6516.284,4.293,F5V,19.064482,19.89418,18.127432,1.5,1.3141693
1729428092801253442,1.34,-46.719536,6683.439,4.243,F4V,18.612055,19.329046,17.747831,1.5,1.4211873
1729428092801253444,1.173,-81.80465,6237.348,4.367,F7V,19.353273,20.137764,18.4448,1.5,1.1551844
1729428092801253449,1.088,36.030994,6067.3633,4.433,F8V,20.750862,21.879211,19.657396,1.5,1.0343114
1729428092801253451,1.114,-4.1406946,6081.35,4.413,F8V,20.280846,21.246553,19.26615,1.5,1.0731275
1729428092801253452,1.582,65.84436,7161.434,4.091,F0IV,19.551687,20.681332,18.455507,1.5,1.8477845
1729428092801253479,1.602,37.82264,3845.9177,1.103,K7II,18.955473,22.965525,17.338743,2.5,58.163605
1729428092801253481,0.384,23.747248,3523.7087,4.917,M2V,19.865284,21.165352,18.690042,4.0,0.3553459
1729428092801253483,0.761,-17.714754,4742.42,4.622,K2.5V,20.47192,21.452503,19.452745,4.0,0.69606745
1729428092801253484,1.075,66.48964,6081.35,4.357,F8V,18.9947,19.850569,18.041403,4.0,1.1237024
1729428092801253485,1.164,66.51806,5970.353,4.241,F9V,19.012701,19.86874,18.059765,4.0,1.3386015
1729428092801253490,1.075,-27.607986,6081.35,4.357,F8V,19.55264,20.42934,18.587805,4.0,1.1237024
1729428092801253493,1.234,24.67973,6367.955,4.151,F6V,18.689445,19.497137,17.766682,4.0,1.5228297
1729428092801253495,0.908,-12.976855,5546.2573,4.527,G4V,20.801107,21.774794,19.78469,4.0,0.84460044
1729428092801253497,1.201,-54.175438,6109.4204,4.176,F8V,19.75992,20.809813,18.702585,4.0,1.454291
1729428092801253498,1.4,-23.706507,4623.81,2.459,K0III,16.762407,18.237446,15.541911,4.0,11.393347
1729428092801253499,1.119,-56.6579,6095.369,4.303,F8V,20.240736,21.301071,19.179113,4.0,1.2208191
1729428092801253501,1.407,41.296917,4591.98,2.466,K0.5III,16.812214,18.266731,15.598353,4.0,11.340999
1729428092801253505,1.293,-9.906902,6095.369,4.007,F7.5IV,20.302055,21.708433,19.10018,4.0,1.8392947
1729428092801253511,1.368,-103.75941,4634.469,2.764,K0III,19.331993,21.382776,17.960072,4.0,7.918653
1729428092801253513,1.407,-58.67178,4539.416,2.437,K1III,18.979439,21.25782,17.564034,4.0,11.712546
1729428092801253515,1.407,-53.35804,4539.416,2.437,K1III,19.726128,22.29073,18.262388,4.0,11.712546
1729428092801253526,1.186,19.335184,5069.907,3.776,G5.5IV,14.323351,14.91344,13.561746,6.0,2.3048959
1729428092801253527,0.957,-106.45291,5571.8574,4.45,G3V,19.104843,20.026175,18.117191,6.0,0.9520315
1729428092801253529,1.173,20.441462,5308.844,3.829,G3IV,18.213238,19.25114,17.164114,6.0,2.151054
1729428092801253530,0.971,-28.211336,5821.032,4.421,G1V,19.668814,20.601967,18.673471,6.0,0.9877597
1729428092801253532,0.887,59.89102,5432.5034,4.517,G5.5V,20.551945,21.575499,19.510567,6.0,0.84849894
1772928097100759053,0.439,6.5440164,3810.6582,4.864,K9V,20.320341,21.465193,19.225374,6.0,0.4042512
1772928097100759054,0.864,5.9782925,5308.844,4.536,G7V,19.321938,19.968409,18.512703,6.0,0.8178079
1772928097100759055,0.818,10.706788,4977.371,4.572,K1V,20.305544,20.990728,19.4701,6.0,0.76322275
1772928097100759057,0.767,-38.016247,4943.107,4.608,K1.5V,20.867214,21.504354,20.066534,6.0,0.7090083
1772928097100759063,0.702,6.1874633,4549.8804,4.644,K4.5V,18.422956,19.153364,17.557837,8.5,0.65561867
1772928097100759064,0.77,24.11043,5164.1636,4.586,G8V,18.273119,18.876328,17.49842,8.5,0.7322364
1772928097100759066,0.685,14.378014,4591.98,4.652,K4V,19.636194,20.440958,18.721767,8.5,0.640695
1772928097100759067,0.846,18.44573,5199.96,4.524,G8V,18.773516,19.367155,18.00662,8.5,0.82158273
1772928097100759069,0.64,-13.347015,4295.3643,4.677,K5V,20.698137,21.585007,19.734106,8.5,0.6062494
1772928097100759075,0.779,-15.877418,4954.502,4.582,K1.5V,20.832773,21.53222,19.98647,8.5,0.7390117
1772928097100759077,0.91,-17.293037,5807.644,4.425,G1V,20.064367,20.607765,19.33712,8.5,0.9520315
1772928097100759078,0.95,-62.751358,5821.032,4.372,G1V,20.090425,20.62295,19.369104,8.5,1.0343114
1772928097100759079,0.97,-48.884155,5861.382,3.954,F8IV,16.388374,16.874449,15.709719,10.0,1.7165297
1772928097100759080,0.805,14.75234,5584.702,4.565,G4V,19.11841,19.650032,18.397503,10.0,0.77384025
1772928097100759085,0.861,-26.746332,5888.4365,4.467,G0.5V,19.710043,20.195375,19.029684,10.0,0.89670855
1772928097100759091,0.744,-21.841394,5571.8574,4.606,G4V,18.218584,18.797861,17.457438,12.0,0.7090083
1772928097100759092,0.881,-24.822998,6151.7686,4.16,F5.5IV,17.537823,17.959566,16.916115,12.0,1.290183
1772928097100759096,0.881,-180.78122,6151.7686,4.16,F5.5IV,21.003716,21.472956,20.335638,12.0,1.290183
1772928097234976771,0.97,6.438433,5662.393,4.521,G3V,14.660913,15.030972,14.10595,1.5,0.88034177
1772928097234976773,0.882,-13.696859,5211.9473,4.546,G8V,18.419075,19.021584,17.647093,4.0,0.8178079
1772928097234976776,0.78,-6.5466456,4931.7383,4.611,K1.5V,20.008764,20.661293,19.197468,4.0,0.71556866
1772928097234976779,0.647,-17.430277,4246.196,4.693,K6V,21.573805,22.432137,20.62206,4.0,0.5979313
1772928097234976780,1.317,-19.313467,4954.502,3.53,G5.5III,17.92667,18.585697,17.111012,4.0,3.225903
1772928097234976784,0.748,-23.273457,4830.588,4.619,K2.5V,20.797693,21.507568,19.945715,6.0,0.6896858
1772928097234976786,0.948,-10.026957,5807.644,4.444,G1V,19.824795,20.387157,19.08004,6.0,0.9520315
1772928097234976788,0.87,8.17089,5105.05,4.536,G9V,20.684156,21.329094,19.87825,6.0,0.82158273
1772928097234976789,0.881,-33.146885,5662.393,4.514,G3V,20.503376,21.038912,19.782345,6.0,0.84460044
1772928097234976790,0.292,-26.014278,3572.7283,4.989,M1.5V,20.312424,21.563503,19.173834,8.5,0.284873
1772928097234976798,0.976,-21.687773,5942.9214,4.306,G0V,18.139086,18.634499,17.450535,8.5,1.1341
1772928097234976799,0.687,-43.016987,4518.5596,4.653,K5V,20.814571,21.57559,19.928387,8.5,0.640695
1772928097234976800,0.804,-1.6154598,5533.501,4.546,G4V,19.548973,20.090317,18.823774,8.5,0.7810005
1772928097234976804,1.008,-33.95541,5584.702,4.316,G3V,19.643772,20.236877,18.873615,8.5,1.1393347
1772928097234976809,0.766,-25.579405,5345.6436,4.608,G7V,19.729198,20.340576,18.94621,10.0,0.7221897
1985128090300317709,1.032,-58.995625,6208.6904,4.294,F7.5V,17.470182,17.82959,16.922825,6.0,1.1820921
1985128090300317716,1.068,-180.53062,5970.353,4.278,F9V,19.130991,19.562077,18.511082,6.0,1.2208191
1985128090300317718,0.517,54.611828,3828.2473,4.777,M0V,18.676245,19.66997,17.643562,8.5,0.48601684
2203378094826323976,0.92,-75.7299,5942.9214,4.391,G0V,20.38142,21.211535,19.442957,8.5,0.99689937
1985128090300317719,0.8,-54.27565,5069.907,4.565,K0V,16.445787,16.932299,15.776409,8.5,0.76322275
1985128090300317722,0.482,-30.274351,3672.823,4.815,M0V,20.293165,21.300562,19.253609,8.5,0.447354
2203378094826323977,0.861,-111.46201,5888.4365,4.467,G0.5V,20.902546,21.64865,20.016499,10.0,0.89670855
1985128090300317725,0.752,-19.520168,4943.107,4.601,K1.5V,19.381136,19.910362,18.67263,8.5,0.7090083
2203378094826323978,0.881,-9.2182865,6151.7686,4.16,F5.5IV,19.826437,20.59891,18.92126,12.0,1.290183
1985128090300317727,0.67,-60.56875,4425.884,4.663,K5V,20.416576,21.116405,19.574118,8.5,0.62900096
2203378094960541698,0.34,-42.533546,3499.4517,4.957,M2V,24.908255,26.779371,23.583855,4.0,0.31963277
1985128090300317731,0.76,42.007034,4841.7236,4.596,K2.5V,20.557728,21.193254,19.7619,8.5,0.71556866
1985128090300317732,0.825,-77.936035,5081.594,4.544,K0V,20.243523,20.848934,19.47006,8.5,0.7918653
2203378094960541700,0.073,-27.53207,1599.558,5.36,L5V,33.00518,38.2049,31.34694,6.0,0.30524695
1985128090300317733,0.857,-62.31092,5546.2573,4.501,G4V,19.702797,20.22856,18.996103,8.5,0.84849894
2203378094960541701,0.247,-43.021427,3556.3132,5.045,M1.5V,24.727228,26.58607,23.395117,6.0,0.2458393
1985128090300317734,0.838,-90.69899,5420.009,4.525,G5.5V,19.996908,20.50624,19.303644,8.5,0.8178079
2203378094960541703,0.646,0.081091106,4909.0786,4.677,K1.5V,19.219213,20.259314,18.16909,8.5,0.6090477
1985128090300317735,0.926,-83.20531,5223.962,4.455,G8V,19.96729,20.534794,19.224543,8.5,0.9303606
2203378094960541704,0.073,-77.02792,1599.558,5.36,L5V,34.44926,39.556564,32.79557,8.5,0.30524695
2203378094960541705,0.599,-102.23405,4295.3643,4.726,K7V,23.388239,24.570148,22.277653,10.0,0.5554581
2203378094960541706,0.744,-9.034996,5571.8574,4.606,G4V,21.485594,22.387623,20.505795,12.0,0.7090083
2203378095094759428,0.48,-30.364292,3630.7805,4.821,M1V,23.25594,24.935478,21.97237,6.0,0.44325262
2203378095094759432,0.666,-76.44674,5035.006,4.662,K0.5V,22.059048,23.05557,21.030863,8.5,0.626111
2203378095765848066,1.541,-22.58977,,,,18.859077,19.728554,17.895613,4.0,
2203378095765848068,1.301,-29.673424,,,,20.52055,21.677233,19.415283,6.0,
2203378095765848069,1.111,-43.18376,,,,20.206549,21.190968,19.183718,6.0,
2203378095765848071,1.695,0.32930693,,,,16.413204,17.337202,15.421584,8.5,
2203378095765848072,1.659,-76.07478,,,,20.171516,21.029099,19.216732,8.5,
2203378095765848073,1.46,-107.67602,,,,20.797754,21.577398,19.888998,10.0,
2203378095765848074,1.625,-9.134368,,,,19.613264,20.40773,18.694405,12.0,
2203378098987073538,1.441,-30.650795,6561.4526,4.13,F4V,17.896448,18.667166,16.994398,1.5,1.6851995
2203378098987073540,1.026,-51.912228,5807.644,4.483,G1V,20.84532,21.80557,19.833866,1.5,0.9476573
1772928097234976815,0.842,-12.72674,5807.644,4.506,G1.5V,20.186895,20.75378,19.436243,10.0,0.84849894
1772928097234976817,0.958,-131.58212,6053.4087,4.092,F6.5IV,19.392036,19.883837,18.702452,10.0,1.4610037
1772928097369194499,0.581,8.660048,3908.409,4.737,K9V,17.780003,18.630959,16.825115,1.5,0.5378378
1772928097369194501,0.275,-4.301058,3427.678,5.008,M2.5V,23.326756,24.730568,22.10981,4.0,0.27080166
1772928097369194504,0.166,-4.6585426,3221.0688,5.122,M4V,25.537004,27.403511,24.186558,4.0,0.18392947
1772928097369194507,0.308,-16.663357,3491.403,4.984,M2V,24.403131,25.765305,23.200308,4.0,0.29420584
1772928097369194512,0.579,-23.416645,3999.4475,4.725,K8V,22.296293,23.345522,21.240988,6.0,0.54531986
1772928097369194514,0.144,-10.074365,3311.3113,5.186,M3V,26.587706,28.215366,25.302708,6.0,0.15945983
1772928097369194516,0.366,7.7559323,3515.6045,4.928,M2V,24.695164,26.095518,23.490957,6.0,0.3424927
1772928097369194517,0.716,-32.411255,4920.3955,4.64,K1.5V,21.682474,22.339767,20.867527,6.0,0.66168505
1772928097369194518,0.106,-70.16178,2910.717,5.251,M6V,24.11876,26.103352,22.758299,8.5,0.12666345
1772928097369194526,0.439,-36.373375,3597.4934,4.856,M0.5V,22.912743,24.32485,21.710987,8.5,0.40799168
1772928097369194527,0.641,-46.82633,4385.307,4.676,K5V,21.19457,21.955591,20.308388,8.5,0.60346395
1772928097369194528,0.779,2.7120922,4954.502,4.582,K1.5V,20.196949,20.813396,19.413082,8.5,0.7390117
1772928097369194532,0.422,-34.08803,3741.106,4.877,M0V,24.11797,25.34887,22.989908,8.5,0.38962904
1772928097369194537,0.157,-20.4498,3258.367,5.148,M3.5V,25.844635,27.594933,24.531818,10.0,0.1740409
1772928097369194545,0.157,-130.14973,3258.367,5.148,M3.5V,27.750612,29.374777,26.479227,10.0,0.1740409
1772928097503412235,0.679,-15.99347,4405.549,4.682,K5V,21.366877,22.136011,20.47587,4.0,0.6175204
1772928097503412240,0.664,-23.322206,4797.3345,4.676,K2.5V,21.087694,21.79757,20.235714,6.0,0.6175204
1772928097503412242,0.78,-10.027734,5395.1064,4.595,G6V,20.762033,21.369358,19.982285,6.0,0.72552323
1772928097637629963,0.55,-16.348316,4083.1938,4.751,K7V,21.975245,22.976482,20.940786,4.0,0.5136311
1772928097637629968,0.748,-23.454426,4830.588,4.619,K2.5V,20.797693,21.507568,19.945715,6.0,0.6896858
1772928098174500867,1.551,7.270643,,,,14.601197,14.9922495,14.020661,1.5,
1772928098174500869,1.157,-11.463631,,,,18.407318,19.015947,17.629429,4.0,
1772928098174500872,0.946,-6.2153296,,,,20.00211,20.659113,19.186556,4.0,
1772928098174500875,2.184,-16.602951,,,,20.390192,21.251822,19.435505,4.0,
1772928098174500880,2.739,-23.364964,,,,19.598717,20.333162,18.728254,6.0,
1772928098174500882,1.872,-10.030927,,,,19.441195,20.017637,18.684996,6.0,
1772928098174500884,1.236,8.048015,,,,20.65749,21.315714,19.83997,6.0,
1772928098174500885,1.597,-32.817074,,,,20.187586,20.752586,19.442076,6.0,
1772928098174500886,0.398,-37.772156,,,,20.280306,21.54704,19.134563,8.5,
1772928098174500894,1.415,-26.24394,,,,18.125793,18.628765,17.429289,8.5,
1772928098174500895,1.328,-44.855682,,,,20.235456,20.996475,19.349272,8.5,
1729428092801253534,1.077,1.4687526,6095.369,4.24,F8V,19.697792,20.711123,18.658415,6.0,1.2842551
1729428092801253536,1.205,-24.15428,4841.7236,3.314,G8III,17.906462,19.046812,16.813562,6.0,3.950493
1729428092801253538,1.086,-4.8168273,5970.353,4.246,F9V,20.137543,21.20782,19.07048,6.0,1.2783545
1729428092801253539,0.925,-53.272804,5794.287,4.468,G1.5V,20.607885,21.586882,19.58809,6.0,0.91759557
1729428092801253542,1.155,-209.95862,5821.032,3.983,F9IV,20.393213,21.801668,19.191328,6.0,1.7891688
1729428092801253550,1.222,39.62853,4602.566,2.418,K0.5III,19.870293,22.566765,18.38737,6.0,11.134003
1729428092801253552,1.235,262.63498,4539.416,2.387,K1III,19.447498,21.638048,18.047289,6.0,11.605165
1729428092801253554,1.202,74.85337,4120.975,1.531,K4II,19.541876,22.877493,17.984066,6.0,30.665588
1729428092801253556,0.88,-22.92436,5559.0425,4.48,G4V,17.9239,18.801998,16.960829,8.5,0.88034177
1729428092801253557,0.67,-20.220604,4425.884,4.663,K5V,19.611916,20.62872,18.576069,8.5,0.62900096
1729428092801253559,0.658,-86.22609,4395.416,4.668,K5V,20.617931,21.786112,19.511253,8.5,0.6175204
1729428092801253561,1.029,40.374035,4819.478,2.753,G8III,15.313259,16.366226,14.260511,8.5,6.9606743
1729428092801253563,0.958,24.897968,5701.6426,4.376,G2.5V,19.088093,19.913998,18.153576,8.5,1.0343114
1729428092801253567,0.968,22.370691,5821.032,4.343,G1V,20.048101,21.12091,18.981367,8.5,1.083057
1729428092801253570,0.938,7.266776,5688.5293,4.403,G2.5V,19.825445,20.717468,18.853096,8.5,0.99231905
1729428092801253575,0.846,-103.68423,5199.96,4.524,G8V,20.82517,21.81543,19.800983,8.5,0.82158273
1729428092801253577,0.91,130.01189,5807.644,4.425,G1V,20.08765,20.952782,19.129929,8.5,0.9520315
1729428092801253582,1.017,121.82376,5956.6216,4.209,F9V,19.5754,20.43299,18.62154,8.5,1.2961382
1729428092801253583,1.017,28.542707,5956.6216,4.209,F9V,20.53459,21.692987,19.428108,8.5,1.2961382
1729428092801253587,1.005,134.12514,6081.35,4.201,F8V,20.485548,21.608938,19.39407,8.5,1.2961382
1729428092801253610,0.824,83.62503,5701.6426,4.538,G2.5V,20.054832,20.989126,19.056875,10.0,0.80658716
1729428092801253612,0.786,-5.2634454,5470.1597,4.588,G5.5V,20.867275,21.91083,19.814604,10.0,0.74584967
1729428092801253615,0.946,30.485027,6109.4204,4.181,F6IV,19.214787,20.097816,18.24245,10.0,1.3081312
1729428092801253623,0.824,16.56839,5701.6426,4.538,G2.5V,20.407913,21.19233,19.498775,10.0,0.80658716
1729428092801253626,0.97,-39.532112,5861.382,3.954,F8IV,19.888796,21.079468,18.768661,10.0,1.7165297
1729428092801253628,0.99,-21.448376,4742.42,2.769,G8III,18.686565,20.39193,17.397186,10.0,6.7709765
1729428092801253649,1.133,119.42092,4549.8804,2.368,K0.5III,20.510265,23.328516,19.011576,10.0,10.438818
1729428092801253654,1.129,80.98912,4305.266,2.137,K3III,18.850853,21.191647,17.426258,10.0,14.745222
