source_id,radial_velocity,phot_g_mean_mag,teff_gspphot,logg_gspphot,bp_rp,ruwe
4597228063295457152,-457.96753,14.450866,5769.301,3.2736,0.9977932,1.1245456
4091465496426567680,-457.962,15.607208,4725.6143,2.4961,2.3385258,1.0092107
4199178981178613888,-457.9013,13.807428,5624.2964,2.8081,1.7732162,0.98525673
1625129935915480832,-457.69147,12.487009,5664.3486,3.4243,0.94532776,1.0966467
4160804616640544256,-457.64087,14.731938,8128.4985,4.1106,1.4996862,0.9840653
2728159313704841216,-457.59665,14.819731,4581.628,2.5271,2.1373663,0.9660072
4181131940902104320,-457.5803,13.664444,4935.336,2.4712,1.6738853,0.9580518
6864012433764126848,-457.47656,12.70108,5030.1367,1.8113,1.48244,1.0050639
1804902904559399296,-457.4717,15.031795,4795.678,2.8046,1.6173477,1.1029555
1736496818696524544,-457.26782,13.609873,5557.387,2.7293,1.3098402,0.93415606
4162249477977559552,-457.06335,14.543912,4660.4585,1.8415,2.246788,0.9701133
1732199965910828160,-456.92645,14.760575,4976.1226,3.1308,1.3674822,0.96155035
4135041994043242752,-456.70285,14.501502,5253.1426,2.1085,1.326747,0.9983587
4045597405987766784,-456.5968,14.554389,5866.7754,2.9616,1.2859154,1.0162795
1843654573407628288,-456.40985,14.896218,6106.0205,3.4704,1.1744642,0.98818624
6763126808778337664,-456.3853,13.690131,5036.1523,2.6647,1.434125,1.086422
4262490883616923904,-456.28546,13.984832,6091.152,2.8303,2.0953093,1.0413179
4479529501098582912,-456.24167,13.737584,4798.504,1.9148,1.8557215,1.1108323
4167495827751963776,-456.19907,14.762586,16058.948,4.1783,1.567256,0.9786782
2062772259983878016,-456.1874,14.478462,6109.075,1.7971,3.0777483,1.089114
1129315853248298112,-456.1312,14.727102,5569.485,3.224,1.1181049,0.9742412
4331137762517690624,-456.10107,14.886199,5530.519,3.1444,1.7874861,1.0512149
6901673112193397248,-456.07288,12.882305,5968.459,2.7498,1.1955757,0.92261654
1817272238573376384,-456.0175,14.840437,6053.283,3.2326,1.1605549,1.0137668
5941419644300319488,-455.97635,15.214656,9593.866,3.46,1.7842894,1.1756986
1950647190911088384,-455.97336,13.940738,5274.286,2.5828,1.6484547,0.97732896
4051189801426155648,-455.6311,13.924819,6052.393,2.9857,1.385417,0.82206416
4083485240954789120,-455.4359,14.749083,6114.8057,3.4884,1.1935072,0.9402097
4500206023389920896,-455.3764,13.443043,4616.442,1.3852,1.8413734,1.0263649
2710020013250580480,-455.16583,13.745239,5474.782,2.4159,1.4344511,1.0568535
4171724244545068032,-455.11417,14.738876,6035.809,2.8807,2.1985626,1.0412586
4513968747918020480,-455.1123,14.075701,5548.1387,2.4931,1.9268408,1.0596211
2737974546631446656,-455.07233,13.869421,4438.4185,2.2299,1.6769333,1.0900688
4125344988658996608,-454.65463,13.766738,5036.412,2.6372,1.6876802,0.98564154
4065077457842363520,-454.5181,12.953212,5183.9365,2.2624,2.2098722,0.81017035
4555118417223422720,-454.43896,14.465572,5238.061,2.8312,0.99274063,1.0039072
4225198408431380480,-454.36804,14.433587,5535.209,3.2154,1.3048058,0.9663544
4272780804918643328,-454.25763,15.720684,5767.081,2.4697,4.175765,0.95901287
4562261394508834560,-454.24756,14.674429,5966.4673,4.5279,0.8937912,1.0411973
1636674258250899584,-454.2203,14.514283,5958.392,3.1131,1.1062078,1.0557554
4043026438568302592,-454.14154,14.926463,5789.775,3.1072,1.7793741,1.0666634
2117987431816799104,-454.02615,14.071175,6011.7183,2.6293,1.1725626,0.96240395
2188757119785149184,-453.98413,14.972409,5807.678,2.8084,2.4843407,1.0065635
1793704206827697152,-453.97586,13.321836,5970.91,3.0143,1.1641073,0.9756944
4145219176791968384,-453.81485,13.779781,5539.5806,2.086,2.4060488,0.9723241
6684739983429954944,-453.77747,13.4409075,5626.236,2.7483,1.2279215,1.0351743
5972111033921617024,-453.457,15.498852,7770.561,2.2973,2.450759,1.039681
2033666331807252096,-453.23508,13.242537,6259.227,2.0729,2.1926394,0.97785485
4069374727231321856,-453.2046,15.741217,5839.489,4.1093,1.9921274,1.2538826
4524139539675779712,-453.19415,14.1678295,5593.3174,3.1898,1.5141602,1.0750756
1773791600277111808,-453.17392,14.532274,5357.644,2.9151,1.2268629,0.9522887
4524880404355758464,-453.04044,14.656786,5948.538,2.502,1.4082518,0.9875217
4082459289224178816,-453.0058,13.593216,6099.484,3.1406,1.2355461,0.8979629
4202905157383505792,-452.77545,13.870622,4573.4956,2.1384,2.1274357,0.94262564
4259405658347212800,-452.69098,15.134598,9219.318,3.679,1.6304817,0.983966
6733529643698627200,-452.52472,14.63782,6059.3677,3.4129,1.1297884,0.9938064
2837552371252620928,-452.49466,12.781943,5134.888,2.5843,1.1239872,1.0086036
4368599321971720064,-452.43716,15.316682,6092.54,3.0419,1.9392424,0.9892161
6876842944182757248,-452.39655,14.634619,5094.089,2.4803,1.140749,1.039208
4208455457684037760,-452.32852,15.262566,5865.703,2.4323,1.8403416,1.1386209
4169118195817921536,-452.03717,13.860256,5384.689,1.9724,2.5033836,1.0468794
2044070357465314048,-451.8989,14.99497,4947.4316,2.5277,1.3970366,1.011175
4051403347201077376,-451.8738,13.950354,5780.654,3.0025,1.6191473,0.85301983
1820285484568806400,-451.8696,14.220205,6348.4976,3.1559,1.492095,0.9576436
1831775999543588352,-451.80014,13.421813,5763.4287,2.3697,1.8433809,1.0192149
1859662466282976256,-451.64993,14.949239,5731.507,2.9422,1.4366465,0.9974531
4123374011063639680,-451.6361,14.703354,5324.099,2.9284,1.7552528,1.047935
4396747992168479488,-451.51056,13.590293,6015.1943,2.6227,0.9143591,1.082604
2062355338916024448,-451.48138,14.942682,7156.18,2.1891,3.273861,1.042074
4247338861773271296,-451.2104,14.482677,5255.265,3.0115,1.2726793,1.0256284
4553759966304965120,-451.17975,13.2833805,4457.9883,1.89,1.7896929,1.0758955
4503716386099882240,-451.1547,13.517276,5778.455,2.3981,1.7608156,1.0011994
4119407827717800832,-451.10977,12.761806,5788.866,1.9055,2.6627808,0.8386694
2038009505791625600,-451.01038,13.708909,4988.6636,2.3665,1.8804083,0.9854587
4569158940189096960,-450.9602,13.215662,5588.293,1.8725,1.289999,0.9957359
4045961520513740928,-450.9486,14.628029,5825.7456,3.1487,1.4679327,0.90100586
4303779679847550336,-450.85178,11.505264,4647.1606,1.5953,1.5529203,0.9189162
1808829982139711616,-450.8224,14.924769,5712.1323,3.026,1.3143263,1.013431
1140145286868945024,-450.79114,11.458007,5625.7847,2.7384,1.1971645,0.93435496
5974595586602728704,-450.71936,14.521543,8316.338,2.6852,1.836029,1.3247925
485600070620033280,-450.69763,14.0054035,5951.8994,3.541,0.9813185,1.1363304
1951914446781233920,-450.60593,15.044505,5240.7705,2.917,1.7519608,1.021156
4052345899124656640,-450.5997,13.205535,4799.255,2.2699,2.0006027,0.73189473
4120822353766650368,-450.53268,15.264124,4938.0483,2.557,2.6655302,1.0000315
4488929844454491008,-450.44315,14.714603,6284.0854,4.0395,0.926775,1.0151765
6860781175247067264,-450.44168,14.028125,5952.0005,3.1258,1.0386162,0.9884495
4042921847520290816,-450.41245,14.755764,4473.907,1.8365,2.3706656,0.93302625
4275302397406270592,-450.38312,14.859916,5345.716,2.801,2.0230932,1.0434836
2047046254429867008,-450.37595,14.1331625,4689.632,1.9102,1.8475332,1.0823977
6909797678487209600,-450.35754,13.7991295,5069.667,2.4193,1.4830589,0.9691365
4045721753887625216,-450.23715,14.642982,5330.735,2.8781,1.6608915,1.2186953
1431727077540011136,-450.20316,14.457763,5781.3613,2.9423,1.1937017,1.0496472
4051923347493504000,-450.07697,15.158983,5237.7334,3.3661,1.6009331,1.0108345
4058551955068244992,-450.02176,15.554703,7087.202,2.3044,3.2437992,1.0287278
4158054428817951104,-449.82083,15.407017,5186.043,2.9638,2.5223885,1.0264341
4136271969579706240,-449.79587,14.59015,4950.4556,2.4939,1.7060947,1.0977123
4050705393419340160,-449.77924,12.85119,5085.1426,2.1504,1.9213743,0.7320929
4149045855200750080,-449.7232,14.680009,6040.1084,3.0755,1.7148781,1.0269475
4586277305442366720,-449.53946,13.758235,4498.516,1.6924,1.7573853,0.9688906
2658818131862945280,-449.52213,15.540587,3656.034,4.8278,2.274704,1.0112345
4376103355689190912,-449.48877,13.277245,5709.6494,2.8298,1.493701,0.9892897
4382236637706083072,-449.43823,14.305644,5081.52,2.7067,1.4847784,1.0426407
6745958523124882688,-449.2761,14.673049,5878.304,3.508,1.1555853,1.013409
6742859893198194560,-449.25998,14.2718525,5998.2285,3.4875,1.038003,1.0975125
4082880612639573888,-449.21228,14.326096,5339.5625,2.9801,1.3893871,1.0070777
6732819565339607680,-449.17438,14.382406,6187.179,3.5202,1.0373678,0.9844318
1854284926703914240,-448.95514,14.185029,4574.322,1.9167,1.5311146,1.0359024
4127915333299780864,-448.9333,12.577172,4630.7676,2.0283,2.057252,0.84640193
4046006463060193664,-448.73383,14.480336,4868.6914,2.584,1.4614248,0.9256265
2386618699667738112,-448.72958,14.524976,6089.8247,3.5159,0.8211689,1.0003328
4580418866972715136,-448.56253,13.771137,6096.21,2.8638,1.1488695,1.0592536
6611643965081402752,-448.55884,12.830657,4968.4985,2.2296,1.1419783,0.92445326
563515896970574208,-448.4698,15.120026,6574.2334,3.4879,1.6540394,0.99756587
1788198986467243136,-448.44583,15.049329,4998.5874,2.625,1.5416813,1.0690551
4082397308564474624,-448.20844,14.601794,6001.308,2.7318,1.0229578,0.9547069
4121855070092777856,-448.1252,15.065845,6089.3765,2.2992,1.9728479,0.91119325
376616271915260032,-447.96158,14.367918,5040.4478,2.4034,1.141243,0.9839705
4251013910661539200,-447.82327,13.299022,18259.803,4.3075,1.2065163,1.0126613
4177500799449606016,-447.75153,15.701045,5948.6885,2.6646,2.5996008,1.0043255
6763918427092804480,-447.5915,14.039223,4728.5776,2.0185,1.5667715,0.9856773
2045037206157171328,-447.50742,14.086492,5836.4023,2.6665,1.524929,0.98112017
4197618018266600448,-447.50092,13.895177,5020.732,2.4994,1.8009996,1.1311401
4090387730131927296,-447.46933,14.6515,6503.913,3.1707,1.8918695,1.1635518
4136281624658706304,-447.39133,14.008397,5812.5903,2.6607,1.7796593,0.9734438
4528839539568202368,-447.34775,14.96448,4960.347,1.968,1.5175018,1.085764
4264560271903804416,-447.2504,13.512321,5074.211,1.9997,2.0569077,0.9930576
4076712902237590656,-447.23785,14.292841,5935.3105,3.1578,1.597558,0.8710813
4046636861129996800,-447.23508,14.128775,5513.9,3.0037,1.3875399,0.8806586
4302238748680842496,-447.17508,14.549578,4964.0654,2.7702,2.0077353,1.0290657
4119909273805157504,-447.16333,14.752417,8472.423,3.5986,2.0685015,0.9814902
1379202410649234432,-446.9536,9.552734,4899.5366,1.1597,2.2347603,1.15111
3105397355152773632,-446.93518,15.242037,7015.0337,3.7537,1.7175322,1.2502687
4446944718065963136,-446.87216,13.1015005,5317.4126,2.5346,1.3689423,0.9165403
1291703000432716288,-446.86688,14.14165,5734.1445,4.3895,0.8250294,1.0313733
2202893811360855168,-446.85538,15.739258,5969.9795,2.5625,2.8774967,1.0411537
4565674033785572096,-446.78275,11.9532385,6101.3394,2.1847,1.1781664,1.1650769
1947347625237147648,-446.75705,13.957792,4740.758,2.2324,1.6053381,0.99424714
6758853900431793280,-446.6961,12.949485,4644.7197,2.1321,1.4816179,1.1054264
1959207576127172480,-446.66705,14.604603,5974.1104,2.9291,1.4397783,0.9520245
1613154433222682368,-446.425,14.137067,6436.327,3.976,0.6740818,1.0210344
2797970983444329728,-446.31937,14.423999,4960.731,2.2798,1.1489649,0.9809493
1692855179261417600,-446.31256,13.673478,5682.875,2.1573,1.3349009,1.0221003
6749925354916685568,-446.28192,14.8821335,5871.8022,3.3132,1.3170881,1.0088603
2044472503842449664,-446.23627,13.887878,4498.1577,1.3006,1.6947365,1.0403587
1991786586696906880,-446.18317,14.932089,5837.883,3.1927,1.3751392,1.0260823
4186955366800061824,-446.11108,14.006317,5546.8687,2.8921,1.4589052,0.9607856
1345084633559363072,-446.08286,13.519296,6222.906,2.7283,0.6544628,1.0930587
1434659402036344832,-446.056,14.607372,4842.938,1.8265,1.5564556,0.93975794
4066470161110384768,-445.78406,15.62927,7530.865,2.548,3.9868813,1.0738716
2108705560814286336,-445.74365,14.266465,5659.6304,2.784,1.015419,1.0079803
1659932674389783296,-445.70624,13.729141,6013.101,3.1043,1.0662842,1.1828545
6895291886006220928,-445.66608,14.123412,5425.82,3.0221,1.3462973,0.95754254
4037097700073431552,-445.65228,13.190948,4817.389,1.5424,1.5775576,1.2004071
2057329157723739520,-445.38535,15.277577,9226.366,3.4576,1.7410097,1.0356842
4135087142722809088,-445.2718,15.10657,5427.6997,2.4032,1.6359968,0.9801715
4045562977531554816,-445.23557,14.557598,5810.9985,2.8999,1.3623686,0.9621861
4132817127936034944,-445.04852,15.067235,5790.684,3.1362,1.6120272,1.0058955
4577025808455204224,-445.00323,13.70024,6066.617,3.8345,0.7698593,1.0327948
1627989353342066304,-444.98343,14.274752,5004.6475,2.4081,1.0214415,1.0546561
4046366828018196224,-444.82913,14.465368,5920.4775,3.0026,1.4521112,0.91371435
1211981775989043456,-444.80844,14.350167,6435.571,3.534,0.9072733,1.0068084
1746260451887811200,-444.80298,14.760913,6098.138,2.6448,1.2488108,0.99280065
4194956375474953216,-444.75165,12.864107,4928.437,2.0239,1.9750977,1.1487772
2137598011975436160,-444.72125,13.404358,4181.6084,0.9823,1.7562056,0.9627528
1808693883219685888,-444.56223,14.802263,5455.6343,3.2217,1.4269857,1.0019642
2263732474081432320,-444.35962,14.396384,4909.685,2.5595,1.7037497,0.95373625
1924047393292316800,-444.2533,14.174829,6238.7227,4.0016,0.8391113,1.0011648
2792749226629920000,-444.1526,11.764644,5390.9805,1.9305,1.4554577,0.96604526
4372113983905634048,-444.14148,14.881367,6095.029,3.2394,1.5293789,1.0929317
4101703972522609664,-444.14075,12.819525,6003.295,2.0987,1.678092,0.93628055
4204441862317942784,-444.03033,14.802581,5824.8633,3.3999,1.4486427,1.2939007
4163581536309289600,-444.01382,15.226839,6098.3457,2.9504,2.080244,0.96587193
2827150200980350720,-443.97653,13.551984,5836.335,2.432,1.3313179,0.855553
4209755527107565952,-443.96347,13.70296,5053.2314,2.4381,1.8387375,1.1164577
2759224674718906496,-443.96283,12.564503,6098.8545,4.1248,0.7413435,1.0173628
4076554293304790912,-443.6942,14.535211,5138.4863,2.6769,1.7861605,1.0581359
4056433303630337024,-443.59134,13.082197,5758.236,1.0057,3.4855022,0.78714275
6758477047121904640,-443.58447,14.302884,5730.3555,2.7388,0.981267,1.0849012
4048893849332790016,-443.494,14.283112,5219.87,2.7858,1.9876156,0.82854015
1823921844408011008,-443.41266,15.039592,5314.48,2.7764,1.8337498,1.0286182
1779402515487567744,-443.06296,14.785046,5751.345,3.085,1.3588591,1.0840012
4078040562485834240,-443.00443,14.677794,6442.3223,4.0864,1.0148258,0.88835615
4052514811597156992,-442.8795,12.233884,5058.5796,2.1165,2.082449,0.7477992
1359776685886269440,-442.87546,13.860185,4783.541,1.9324,1.4274673,1.0074898
4297594961304224896,-442.78546,15.111756,5630.0483,3.0535,1.5155859,0.99371374
4487427396172829696,-442.62473,13.127956,6098.751,2.7695,1.2704191,0.9930373
4118957032342549632,-442.44916,14.708421,5160.03,2.6702,2.5318727,0.90818846
4083945936331612800,-442.42172,14.695762,5015.322,3.0243,1.4927273,0.9611443
4171787706978514304,-442.40784,15.387495,5534.811,3.0616,2.3489113,1.0164292
4591627357224715648,-442.3043,14.196781,5296.2183,2.7903,1.4195366,0.93839633
4052329410813776768,-442.3023,15.195664,4973.296,3.4063,1.5934925,0.87882876
4135739904719594752,-442.249,15.072121,5653.494,3.4445,1.5228119,1.0115418
4235951322918940928,-442.23837,13.493229,5319.9033,2.4749,1.9167309,0.9967671
1668971759482091776,-442.0107,14.454918,5233.1807,2.8508,0.99072266,0.9801395
1828751586656157952,-441.6598,14.251805,5963.9883,3.7854,1.0570784,0.96731365
2086452476265360000,-441.40125,13.367278,6377.4243,4.4011,0.67584515,1.0001051
4078961369109856640,-441.2978,13.5155,5899.2173,2.1225,1.6678123,0.9410785
6731546399588987776,-441.10544,13.876325,5174.4287,2.7525,1.3509722,1.009653
4514791354405545088,-441.09766,14.598807,5823.6836,2.8945,1.9478445,1.0269506
4128706711099870848,-441.06638,13.124923,5154.7124,2.2316,1.9012308,1.0298319
4053092295717891968,-440.8745,13.262492,4863.095,2.397,1.8195686,0.75531083
2724473991246414208,-440.8424,13.097616,5676.935,2.8952,1.2970419,1.079947
4127437011380962176,-440.7185,14.482475,6510.6577,2.1742,1.782032,0.9855256
4433285107157580416,-440.6353,14.21441,4650.0063,1.871,1.3986645,1.0496086
4226645262654235648,-440.5349,14.8682575,5534.635,3.2952,1.2096472,1.0145735
1857406234059648896,-440.51926,15.2154045,5180.625,2.8988,1.8347998,1.0012786
4601198365423700224,-440.42145,14.653296,4247.5503,1.349,1.4620676,0.97807896
4553557626103881088,-440.1717,11.900289,5718.634,2.4417,1.3069973,1.0410119
4524612089161756544,-439.96936,15.251684,3806.2664,4.9996,1.926218,1.2059413
4540756493257224192,-439.95016,14.091724,5842.981,2.8082,1.3263206,1.0094624
2268829741267401984,-439.93933,13.301906,5757.657,2.2415,1.3485556,1.0663801
4075593457585041152,-439.90182,14.998261,5494.766,3.236,1.3742571,0.9979559
4255408383822577792,-439.8522,14.927225,5117.112,2.7445,2.5774755,1.137505
1740290516065415168,-439.80356,14.196524,4956.863,2.7073,1.4248533,1.0079447
4127453680156343936,-439.61005,14.864167,5700.823,3.036,1.6695127,1.0859835
4049726243952733952,-439.539,13.755266,5110.6016,2.761,1.5975876,1.0099163
2184404771728542592,-439.53397,14.182117,5442.977,2.8001,1.6199408,1.012702
4298208007758210304,-439.4881,14.662331,5058.4463,2.8802,1.6846237,1.008369
4528288718604550400,-439.46414,13.199166,5563.5107,2.1097,1.4962473,0.99601096
1752427990567433216,-439.4282,12.611211,5952.35,2.7305,1.1654882,0.87232757
4099652563073599232,-439.39178,14.527183,6638.1455,3.1309,1.7056313,0.96003836
4433949521418849792,-439.34714,13.743304,5481.8164,2.4625,0.99558544,1.05863
4224540969198069120,-439.205,12.942726,5819.906,2.647,1.2403698,0.93787116
2098385098000048384,-439.1909,14.969681,4363.231,1.8203,1.5529299,1.0294547
4313176479881487616,-439.09674,15.281875,6093.7104,2.8902,2.1601696,1.119792
2036384805558574848,-439.08633,14.02444,5328.029,2.4502,1.5352716,0.9936428
4302644777707584896,-438.9943,14.242195,5640.9043,2.8304,1.6638765,1.0220745
4313697274760161920,-438.97644,14.770923,4445.61,2.0763,2.723299,0.96326905
4049938385337508864,-438.8325,15.3435955,4812.721,2.4056,2.9567738,0.982241
2040397301433479040,-438.7677,14.86354,4901.7026,2.7833,1.6046686,0.984842
4059119754117696896,-438.67163,15.789157,4963.016,2.6892,2.8278503,0.9127121
4578665249006319872,-438.52487,13.892242,5185.77,2.3909,1.521451,1.2354537
976941992818506496,-438.46335,14.752899,5493.7075,4.323,0.91138077,0.95217425
1972536612008256768,-438.29987,15.003815,6183.339,2.4166,2.3849316,0.9695856
4257179697004365312,-438.24707,14.804126,7184.9243,3.8328,1.4819021,0.9837589
4159648136539891072,-437.86856,16.33822,3532.0903,0.3299,6.574811,1.2584078
1840892016076709760,-437.8558,14.210986,4520.3457,2.1727,1.7592745,1.0941166
1813021767136432000,-437.85562,14.654121,5756.02,2.3907,1.3645601,0.99169546
4221848299585315328,-437.82443,14.994009,5394.5835,2.9814,1.8255806,1.0883741
4305414447495369984,-437.7916,14.060491,4854.1226,2.1633,1.5732956,0.97048694
1789710540078418816,-437.7819,14.202393,6000.6196,3.5611,1.0677366,1.1005547
2099597515728883328,-437.66077,14.154272,5568.2593,2.9332,1.3115044,1.0200464
4471390057012553472,-437.5695,11.518663,6099.186,3.0787,1.2075071,1.0467311
4129419637001987712,-437.55853,13.727206,5149.2793,1.952,1.7394371,1.0550381
6808850893170209792,-437.54538,13.444052,4548.2397,1.9592,1.9611187,1.0956993
1856178835482872448,-437.54288,13.762788,6683.7153,4.3342,0.7562418,0.9626601
2681428038003987712,-437.3366,14.714438,4610.0444,2.3736,1.6119041,1.0012058
4177829007969272704,-437.32803,14.706601,3663.8096,4.839,1.9545279,1.0688593
4047540895871441408,-437.2954,14.355492,5532.633,2.6082,1.4195576,1.0161176
4120473224536033920,-437.24756,15.164126,5931.77,2.9358,2.218958,0.8979887
4111956299980910720,-437.19458,14.442548,5800.6714,2.6725,1.7772665,0.9280377
4369838544594338176,-437.18347,15.004489,5597.587,2.8141,1.9299316,1.0127174
2230079206295732992,-437.1717,13.403556,6098.259,2.8907,1.4635048,1.0476164
2857131237368870528,-437.17026,13.824665,5459.3765,2.739,1.3194075,1.0777615
4070997395927347328,-437.14578,15.946125,4980.5693,2.6463,3.1815062,1.2744534
4241329618414129024,-437.06238,14.533861,4621.3633,1.9344,1.6022177,1.0444081
4148048563816577792,-437.04538,15.253878,5693.486,3.185,1.9165268,0.92762685
4517982893051016320,-437.02954,15.177549,4847.17,2.8692,1.9632483,1.0409226
5943199272596574336,-436.96347,15.67146,15011.316,3.7485,3.0774403,0.98563087
2130892777751551488,-436.8443,14.377612,4705.301,2.2268,1.4059048,1.0671014
536148331003800960,-436.74887,13.7975235,6086.412,4.484,0.8663912,0.9929355
309950889056852352,-436.67398,12.316987,3960.758,0.9367,1.6198854,1.1545925
4074245701150375680,-436.5838,13.291919,5543.9673,2.2618,1.4671011,1.0286736
4085086881494676352,-436.49173,14.81571,5262.1304,3.2034,1.6287222,1.2714639
2862503451182950528,-436.36343,11.273787,6314.7188,4.3054,0.6830263,1.1919237
4117325460169517696,-436.35236,15.232574,6957.2407,3.3376,2.2062426,0.9931588
4139194608914196608,-436.337,15.043351,6094.8247,2.308,1.8365993,1.0297843
4044606368053164928,-436.30618,11.280109,4827.818,1.591,1.813859,0.6353942
4267806889242626048,-436.29416,14.661128,5233.1694,2.7764,2.1124783,0.96669185
4047535711895039104,-436.26483,14.287578,6085.7974,3.2348,1.2152977,0.9219411
4311167023622419456,-436.14917,14.932606,5879.45,2.9534,2.323391,1.0539522
1347704151292047744,-436.10782,14.075434,4718.0244,1.6989,1.5950766,1.0160838
4078125809000859392,-436.02936,14.747427,5673.841,3.3723,1.6607771,1.0156002
1892754433371503232,-435.9671,14.900397,4537.9893,2.5005,1.6901703,1.0024781
4203910935697920640,-435.93527,15.1029005,4703.9834,2.8495,1.7353554,0.9680807
4220254248243703168,-435.8216,14.720703,6091.005,3.3229,1.3245497,0.9538473
1867169966031848064,-435.74316,14.923012,6094.7144,3.248,1.274581,1.0110378
1856792431695549568,-435.49374,14.386498,5101.8975,2.3438,2.0126219,1.0544703
1757173963787562880,-435.44275,14.453252,5741.783,3.1899,1.22054,0.97517395
69322563160548096,-435.44238,12.704883,6077.4272,2.9856,1.2550173,0.91359985
4127044043357507328,-435.38666,14.633877,4969.115,2.7153,1.6935825,1.0797968
1375867969839170816,-435.34283,13.96729,5771.883,3.192,1.0545387,1.1108212
4135825430414955136,-435.24426,15.1546135,5502.956,3.0527,1.6251564,1.0231944
4171072882675335296,-435.1775,12.893176,4989.332,1.6678,2.7731323,0.90779525
4294791481549643008,-435.0821,14.802558,4847.505,2.4002,1.6003962,1.0553447
5962225294869834880,-435.0585,15.22832,15005.203,3.6554,2.849432,1.1450369
1974829299897101056,-434.99777,14.03885,4475.951,1.3378,1.7891617,0.98674685
1878759849372294272,-434.85236,14.294537,5781.2725,2.8474,1.3352032,1.0334879
4124405249872450816,-434.81717,14.095801,5589.2656,2.3245,1.3509598,0.91829115
1967660071769035392,-434.81302,14.698334,5800.6587,2.8129,1.7056665,1.0222694
2302290010404558976,-434.74146,14.656745,6092.5566,2.9923,1.1787415,1.0185524
4285103852067983872,-434.73895,13.020077,5215.2847,2.5105,1.7021322,0.9910468
2731885970928118400,-434.68845,14.986919,4216.7847,2.7073,1.4035044,1.0746528
6871417605919343232,-434.5806,13.289753,6269.3413,3.1539,1.1782932,0.93538594
4199916890911920896,-434.50555,13.975631,4394.081,1.7274,1.7655458,1.1447005
4093217323311035264,-434.45218,14.439054,5267.7085,2.3722,2.2105112,1.1266917
4118724897948965376,-434.40918,15.161228,9246.607,3.5616,1.5197277,0.9908174
2127944952718333952,-434.32022,14.143736,5156.561,2.7322,1.3853874,0.9659816
4165720842331246592,-434.31604,14.448672,4836.1074,2.0506,2.466713,1.0604433
1901692981870438912,-434.31213,14.797769,5698.943,3.0853,1.2805061,0.9963965
4049197997330163584,-434.29578,14.284408,5329.8716,2.8684,1.6172581,0.7847109
4091482190878244864,-434.1457,15.964447,4767.0933,1.7344,4.170125,1.0489724
4118110094763916032,-434.10278,14.3200865,5216.5073,2.7873,1.8972845,1.0135725
1788249598361668736,-434.09622,14.687794,4464.27,2.3571,1.6744051,0.98125416
4091901310966990464,-434.05832,14.375381,6042.2407,2.2767,2.2449522,0.86612374
4116299267832460032,-433.85455,13.838412,6003.875,2.0054,2.4692822,0.90419745
4075939773737733632,-433.73285,13.131518,4452.0405,1.8957,2.3753757,0.8216596
2713937474397255424,-433.73016,13.493358,5956.711,2.9568,1.1527729,0.8917603
4175861328834134912,-433.7202,14.280848,5873.1787,2.1824,2.4957504,1.0487857
1355410284693698304,-433.7142,14.562688,5289.756,4.7721,1.0079126,0.97650677
4371556943830567808,-433.67572,14.231943,5386.8003,2.737,1.9518518,1.0577772
4481288273003341696,-433.61398,14.788225,4756.182,2.5028,1.7621975,0.9331132
1810506458192394240,-433.55847,14.701236,4438.5645,2.3691,1.7655916,1.093939
4371197334806732800,-433.4979,14.268085,6007.7295,4.2385,1.0552492,1.0785278
2244898664533491456,-433.40833,13.103727,5548.943,1.7975,1.5559168,0.9443678
4301972460698880128,-433.36423,13.173129,5776.85,2.2483,1.7700434,1.0353155
2600857234670128640,-432.98428,14.526273,5321.4897,2.6276,1.3325129,1.1441271
1784829258206033408,-432.86002,14.57699,5745.318,3.1313,1.3134546,1.0648813
4201327358172341632,-432.85815,13.735734,5370.2563,2.1567,1.9271812,1.0696644
4371915006662339456,-432.84863,14.039276,4576.095,1.7409,1.888216,1.0211172
316048402587228416,-432.5223,15.057955,4396.532,2.391,1.574461,0.9615893
2124774369200373120,-432.4102,12.55854,4717.6646,1.8508,1.5930595,1.0790073
4042645702677921024,-432.30945,14.830799,5385.2095,2.655,2.1348343,0.9092592
2693808062192201984,-432.28326,14.19699,4696.5396,1.9215,1.5143585,1.0187138
4136108447273474432,-432.28278,14.492401,5862.638,2.8025,1.220458,0.9735124
4304385064090432256,-432.20993,14.646481,4967.0615,2.7562,1.6925344,0.99229336
